Area Code,Area,Item Description,Year,Unit,Value,Flag Code,Flag Description,Value_Missing
238,Ethiopia,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,71.49,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,91.95,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,114.71,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.94,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.03,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.27,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.52,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.88,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.29,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.41,E,Estimated value,False
238,Ethiopia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.78,E,Estimated value,False
238,Ethiopia,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,8.81,E,Estimated value,False
238,Ethiopia,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.66,E,Estimated value,False
238,Ethiopia,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,19.81,E,Estimated value,False
238,Ethiopia,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,1.47,E,Estimated value,False
238,Ethiopia,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,4.54,E,Estimated value,False
238,Ethiopia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.34,E,Estimated value,False
238,Ethiopia,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,5.28,E,Estimated value,False
238,Ethiopia,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.39,E,Estimated value,False
238,Ethiopia,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,11.19,E,Estimated value,False
238,Ethiopia,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.83,E,Estimated value,False
238,Ethiopia,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,2.48,E,Estimated value,False
238,Ethiopia,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.18,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2017,%,62.2,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2017,%,59.3,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2018,%,58.4,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2018,%,55.5,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2019,%,57.3,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2019,%,54.5,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2020,%,57.1,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2020,%,54.2,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2021,%,57.9,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2021,%,55.2,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2022,%,57.1,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2022,%,54.1,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2023,%,53.4,E,Estimated value,False
238,Ethiopia,"Prevalence of unaffordability (PUA), percent",2024,%,54.2,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,68.2,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,65.0,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,65.8,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,62.5,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,66.4,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,63.1,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,67.9,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,64.4,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,70.8,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,67.4,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,71.6,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,67.8,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,68.7,E,Estimated value,False
238,Ethiopia,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,71.6,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,3.19,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,3.3,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,3.46,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,3.38,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,3.6,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,3.82,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,4.11,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,4.4,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.2,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.26,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.41,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.48,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.81,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.18,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.58,E,Estimated value,False
66,Fiji,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.82,E,Estimated value,False
66,Fiji,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,0.51,E,Estimated value,False
66,Fiji,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.54,E,Estimated value,False
66,Fiji,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,1.03,E,Estimated value,False
66,Fiji,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,1.09,E,Estimated value,False
66,Fiji,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,0.31,E,Estimated value,False
66,Fiji,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.33,E,Estimated value,False
66,Fiji,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,0.93,E,Estimated value,False
66,Fiji,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.99,E,Estimated value,False
66,Fiji,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,0.65,E,Estimated value,False
66,Fiji,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.68,E,Estimated value,False
66,Fiji,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,0.18,E,Estimated value,False
66,Fiji,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.19,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2017,%,45.4,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2017,%,45.8,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2018,%,46.9,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2018,%,47.4,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2019,%,52.0,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2019,%,52.6,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2020,%,62.2,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2020,%,62.5,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2021,%,66.6,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2021,%,66.8,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2022,%,58.7,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2022,%,59.0,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2023,%,57.1,E,Estimated value,False
66,Fiji,"Prevalence of unaffordability (PUA), percent",2024,%,56.6,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,0.4,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,0.4,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,0.4,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,0.4,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,0.5,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,0.5,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,0.6,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,0.6,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,0.6,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,0.6,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,0.5,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,0.5,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,0.5,E,Estimated value,False
66,Fiji,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,0.5,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,2.37,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,2.42,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,2.45,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,2.49,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,2.5,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,2.76,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,3.01,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,3.01,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.53,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.61,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.72,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.81,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.87,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.25,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.52,E,Estimated value,False
67,Finland,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.57,E,Estimated value,False
67,Finland,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,0.19,E,Estimated value,False
67,Finland,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.22,E,Estimated value,False
67,Finland,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,0.51,E,Estimated value,False
67,Finland,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.59,E,Estimated value,False
67,Finland,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,0.41,E,Estimated value,False
67,Finland,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.47,E,Estimated value,False
67,Finland,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,0.78,E,Estimated value,False
67,Finland,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.89,E,Estimated value,False
67,Finland,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,0.53,E,Estimated value,False
